,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,16,16,16,16,16,17,17,17,17
Reserves,271,310,317,316,331,377,430,484,489,606,715,756,745
Borrowings,159,277,265,304,321,213,241,246,263,115,167,388,472
Other Liabilities,129,136,130,154,151,155,198,180,176,211,209,210,198
Total Liabilities,574,740,728,790,819,760,885,926,944,949,1108,1371,1432
Fixed Assets,244,250,334,312,294,327,322,419,406,396,461,615,617
CWIP,4,16,21,0,4,12,69,1,9,5,49,36,113
Investments,15,15,15,15,10,0,0,0,0,0,2,12,13
Other Assets,310,458,358,463,511,422,494,506,529,547,597,708,689
Total Assets,574,740,728,790,819,760,885,926,944,949,1108,1371,1432
