,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,71,-54,121,8,89,153,88,71,74,294,55,30
Cash from Investing Activity,-41,-59,-91,-21,-28,-62,-105,-49,-34,-54,-173,-214
Cash from Financing Activity,-30,93,-38,16,-14,-128,1,-26,-40,-146,30,188
Net Cash Flow,0,-20,-7,2,47,-37,-16,-3,0,95,-87,4
