,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,80.0,80.0,77.0,75.0,79.0,93.0,137.0,138.0,143.0,144.0,148.0,148.0,149.0
Expenses,19.0,19.0,22.0,24.0,20.0,18.0,24.0,31.0,26.0,26.0,32.0,32.0,30.0
Operating Profit,61.0,61.0,55.0,51.0,60.0,74.0,113.0,107.0,117.0,118.0,117.0,116.0,120.0
OPM %,76.0,76.0,71.0,68.0,75.0,80.0,82.0,77.0,82.0,82.0,79.0,78.0,80.0
Other Income,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Interest,3.0,3.0,4.0,4.0,3.0,6.0,22.0,48.0,22.0,27.0,29.0,30.0,30.0
Depreciation,12.0,13.0,12.0,11.0,12.0,16.0,36.0,37.0,38.0,13.0,15.0,14.0,14.0
Profit before tax,46.0,46.0,40.0,37.0,46.0,52.0,55.0,23.0,59.0,78.0,73.0,73.0,77.0
Tax %,28.0,28.0,28.0,28.0,26.0,74.0,33.0,38.0,31.0,32.0,32.0,32.0,32.0
Net Profit,33.0,33.0,29.0,27.0,34.0,13.0,37.0,14.0,40.0,54.0,50.0,50.0,52.0
EPS in Rs,3.71,3.64,3.19,2.94,3.75,1.49,4.11,1.58,4.49,5.94,5.52,5.52,5.82
