,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,72,72,89,90,90,90,90,90,90,90,90,90,90
Reserves,1596,1589,1655,1330,1366,283,207,262,364,484,388,312,315
Borrowings,576,685,661,715,663,608,611,853,989,978,1178,1145,1145
Other Liabilities,110,138,173,252,253,210,212,251,345,353,542,554,588
Total Liabilities,2355,2483,2579,2387,2371,1191,1120,1457,1788,1906,2199,2101,2139
Fixed Assets,2205,2144,2395,2299,2251,1026,835,791,741,705,1986,1932,1925
CWIP,116,296,131,7,26,55,141,559,948,1140,13,6,9
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,34,43,53,80,94,109,143,106,99,60,200,163,204
Total Assets,2355,2483,2579,2387,2371,1191,1120,1457,1788,1906,2199,2101,2139
