,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28
Reserves,23.27,22.69,22.56,20.08,19.73,26.82,26.92,28.17,14.08,22.77,23.88,29.72,30.24
Borrowings,9.1,9.11,9.1,9.01,8.91,8.9,8.9,8.9,2.72,2.72,0.0,0.0,0.0
Other Liabilities,5.4,5.32,4.22,2.6,4.4,4.19,4.49,2.35,6.97,4.79,2.5700000000000003,3.51,2.98
Total Liabilities,45.05,44.4,43.16,38.97,40.32,47.19,47.59,46.7,31.05,37.56,33.73,40.51,40.5
Fixed Assets,11.39,9.04,6.66,4.28,3.69,2.73,2.42,2.11,1.86,1.05,1.05,0.07,0.07
CWIP,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3,0.3,0.3,0.3,0.0,0.0
Investments,11.55,14.48,17.17,18.71,20.99,28.59,30.46,31.73,13.84,14.82,16.63,22.33,24.97
Other Assets,21.13,19.9,18.35,15.0,14.66,14.89,13.73,12.56,15.05,21.39,15.75,18.11,15.46
Total Assets,45.05,44.4,43.16,38.97,40.32,47.19,47.59,46.7,31.05,37.56,33.73,40.51,40.5
