,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.22,66.49,66.49,66.48,66.48,66.48,66.57,66.57
DIIs,0.18,0.12,0.12,0.12,0.12,0.12,0.12,0.12
Public,32.6,33.39,33.39,33.41,33.41,33.41,33.32,33.31
No. of Shareholders,3096.0,2944.0,2938.0,2935.0,2955.0,3268.0,3251.0,3682.0
