,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,128.24,151.5,174.03,164.68,186.63,187.44,190.69,183.97,213.55,189.35,179.49,170.48,179.02
Expenses,118.35,135.33,160.11,146.94,169.41,171.04,176.3,171.74,198.62,180.34,169.67,161.94,172.11
Operating Profit,9.89,16.17,13.92,17.74,17.22,16.4,14.39,12.23,14.93,9.01,9.82,8.54,6.91
OPM %,7.71,10.67,8.0,10.77,9.23,8.75,7.55,6.65,6.99,4.76,5.47,5.01,3.86
Other Income,0.25,0.69,-0.07,1.53,3.62,0.47,1.51,2.38,1.92,3.99,0.47,0.41,0.74
Interest,6.33,6.06,4.8,4.89,4.97,4.44,4.12,4.16,3.97,4.39,4.56,4.42,4.38
Depreciation,6.09,5.99,5.81,5.78,5.25,4.75,4.61,4.69,4.96,5.19,5.23,5.55,5.71
Profit before tax,-2.28,4.81,3.24,8.6,10.62,7.68,7.17,5.76,7.92,3.42,0.5,-1.02,-2.44
Tax %,9.21,1.46,14.51,25.7,25.14,20.05,25.24,25.35,27.27,24.27,-68.0,25.49,29.1
Net Profit,-2.07,4.74,2.77,6.39,7.95,6.14,5.36,4.3,5.76,2.59,0.84,-0.76,-1.73
EPS in Rs,-1.34,3.08,1.8,4.15,5.16,3.99,3.48,2.79,3.75,1.69,0.55,-0.49,-1.13
