,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-1.63,-1.0,-9.25,0.28
Cash from Investing Activity,,,0.76,0.79,0.8300000000000001,0.85
Cash from Financing Activity,,,0.91,0.19,8.73,-1.43
Net Cash Flow,,,0.04,-0.03,0.32,-0.3
