,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,32.78,32.78,32.78,32.78,21.32
Public,67.22,67.22,67.24,67.23,78.69
No. of Shareholders,386.0,346.0,321.0,322.0,385.0
