,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.24,30.24,30.24,31.27,31.43,31.43,33.28,33.28,35.51
Public,69.76,69.76,69.76,68.73,68.57,68.57,66.72,66.72,64.5
No. of Shareholders,12326.0,12333.0,12312.0,12277.0,12279.0,12166.0,12777.0,12808.0,12811.0
