,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,1,1,1,2,2,4,4,3,2,2,2,3,2
Borrowings,4,9,13,16,17,24,21,13,8,6,4,13,13
Other Liabilities,20,29,46,60,104,62,101,72,44,41,82,103,102
Total Liabilities,29,43,64,81,126,94,129,92,58,52,92,123,121
Fixed Assets,1,1,1,1,1,3,3,0,0,0,1,3,2
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,28,42,63,80,125,91,127,91,57,52,92,120,119
Total Assets,29,43,64,81,126,94,129,92,58,52,92,123,121
