,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.81,74.81,74.81,74.81,58.77,39.14
Public,25.19,25.19,25.19,25.19,41.23,60.86
No. of Shareholders,7045.0,7000.0,6904.0,14328.0,13218.0,40670.0
