,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,391.07,511.00,315.07,,953.06,540.20,243.58
Inventory Days,,,,,0.00,,,0.00,0.00
Days Payable,,,,,,,,,
Cash Conversion Cycle,,,391.07,511.00,315.07,,953.06,540.20,243.58
Working Capital Days,,,-11288.93,-2628.00,-185.94,,-1906.11,-534.36,9.29
ROCE %,,0.00,-3.24,0.69,0.86,-2.09,0.27,2.05,9.84
