,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.17,48.17,48.17,0.0,48.17,48.17,11.46,11.46
Public,51.83,51.83,51.83,100.0,51.83,51.83,88.54,88.54
No. of Shareholders,1507.0,1532.0,1539.0,1549.0,1782.0,1881.0,13021.0,12105.0
