,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,50.0,242,52,95,185,61,101,19,65,41,83
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,50.0,242,52,95,185,61,101,19,65,41,83
Working Capital Days,-64.0,-135,-125,-73,-51,-152,-461,-81,-220,-260,-137
ROCE %,,31,84,70,76,75,53,38,37,27,18
