,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,79.22,79.22,79.22,75.0,74.89,74.85,74.79
FIIs,4.76,1.4,3.16,3.74,7.32,8.75,10.06
DIIs,11.57,13.82,11.45,9.04,7.08,5.06,6.2
Public,4.44,5.55,6.17,12.23,10.71,11.35,8.93
No. of Shareholders,129461.0,122985.0,125212.0,154419.0,186875.0,172788.0,138563.0
