,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.3,55.3,55.3,55.3,51.05,51.05,51.05,51.05,51.05
Public,44.7,44.7,44.7,44.7,48.95,48.95,48.95,48.94,48.94
No. of Shareholders,8091.0,8077.0,8024.0,8010.0,8013.0,8015.0,8146.0,8099.0,8087.0
