,2021-03-01,2022-03-01,2023-03-01,2023-11-01
Promoters,69.52,51.23,49.25,49.25
FIIs,0.0,0.0,0.1,0.0
DIIs,0.0,0.58,0.0,0.0
Public,30.48,48.19,50.65,50.74
No. of Shareholders,107.0,273.0,256.0,5609.0
