,2018-09-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2020-10-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,27.64,27.64,27.64,31.04,31.17,31.17,27.35,27.35,27.45,32.12,32.12,34.46
Public,72.36,72.36,72.36,68.96,68.83,68.83,72.65,72.65,72.55,67.89,67.88,65.56
No. of Shareholders,39.0,34.0,32.0,48.0,53.0,53.0,56.0,52.0,59.0,68.0,63.0,93.0
