,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,5.0,,8,8,15,13,8,11,30,9,17,15
Inventory Days,0.0,,47,58,76,41,59,48,75,111,118,108
Days Payable,,,5,7,9,7,9,4,27,3,8,14
Cash Conversion Cycle,5.0,,51,58,81,47,58,56,79,117,127,109
Working Capital Days,-19.0,,47,51,111,78,68,117,121,164,167,134
ROCE %,,0,10,61,7,20,9,6,-43,41,17,7
