,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,145.0,213.0,313.0,168.0,196.0,240.0
Expenses,143.0,197.0,298.0,160.0,194.0,236.0
Operating Profit,2.0,16.0,15.0,9.0,1.0,4.0
OPM %,1.0,8.0,5.0,5.0,1.0,2.0
Other Income,4.0,1.0,1.0,2.0,2.0,2.0
Interest,1.0,2.0,2.0,2.0,2.0,3.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,5.0,15.0,13.0,8.0,0.0,2.0
Tax %,31.0,25.0,24.0,24.0,75.0,24.0
Net Profit,4.0,11.0,10.0,6.0,0.0,2.0
EPS in Rs,20.78,65.45,5.78,2.69,0.02,0.66
