,2022-06-01,2022-09-01,2023-03-01,2023-09-01
Promoters,72.74,72.74,72.74,72.74
FIIs,0.0,0.58,0.58,0.4
DIIs,0.18,0.0,0.0,0.0
Public,27.08,26.68,26.68,26.86
No. of Shareholders,1646.0,1657.0,1651.0,1700.0
