,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,69.0,63,80,88,92
Inventory Days,7.0,5,16,10,18
Days Payable,7.0,15,18,16,24
Cash Conversion Cycle,69.0,53,77,83,87
Working Capital Days,78.0,62,89,90,119
ROCE %,,14,17,28,8
