,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-5,-2,-22,-44,18
Cash from Investing Activity,0,0,0,-2,-7
Cash from Financing Activity,1,-2,25,46,23
Net Cash Flow,-4,-5,3,0,34
