,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.46,72.46,72.46,72.46,72.46,72.46,72.46,72.46
DIIs,2.52,2.52,2.43,2.43,2.43,1.96,1.97,1.97
Government,0.0,0.0,0.39,0.2,0.0,0.0,0.0,0.0
Public,25.01,25.01,24.72,24.91,25.11,25.57,25.57,25.58
No. of Shareholders,834.0,892.0,1025.0,1191.0,1481.0,1487.0,1344.0,1506.0
