,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.89,67.11,67.11,67.11,71.19,71.0,71.31,71.31
FIIs,0.0,0.0,0.0,0.0,0.0,0.43,0.46,0.65
DIIs,0.0,0.03,0.01,0.01,0.01,0.0,0.0,0.0
Public,33.11,32.86,32.89,32.89,28.81,28.57,28.24,28.05
No. of Shareholders,12776.0,15655.0,17310.0,17159.0,18078.0,38438.0,37765.0,38582.0
