,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,44,43,56,59,28,26,33
Inventory Days,,154,144,123,105,108,116,43
Days Payable,,33,48,23,22,29,6,14
Cash Conversion Cycle,,165,139,156,141,107,136,62
Working Capital Days,,107,113,109,104,59,85,49
ROCE %,,23,9,11,6,14,24,-6
