,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,9,9,9,9,9,9,9
Reserves,0,75,69,74,74,82,99,91,89
Borrowings,0,67,57,54,40,4,8,0,7
Other Liabilities,0,24,24,19,18,20,16,16,13
Total Liabilities,0,167,159,155,141,115,132,116,117
Fixed Assets,0,83,81,80,76,70,66,65,66
CWIP,0,0,0,0,0,0,0,3,0
Investments,0,0,0,0,0,0,0,1,1
Other Assets,0,84,78,75,65,44,66,47,50
Total Assets,0,167,159,155,141,115,132,116,117
