,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.27,8.62,14.18,5.87,101.71,114.37,147.8,116.51,100.01,68.5,111.89,78.67,97.08
Expenses,5.31,7.47,13.03,5.05,94.75,106.17,137.89,108.02,92.7,62.64,113.87,73.43,90.2
Operating Profit,0.96,1.15,1.15,0.82,6.96,8.2,9.91,8.49,7.31,5.86,-1.98,5.24,6.88
OPM %,15.31,13.34,8.11,13.97,6.84,7.17,6.71,7.29,7.31,8.55,-1.77,6.66,7.09
Other Income,0.0,0.0,0.38,0.0,0.01,0.03,0.0,0.07,0.07,0.01,0.18,0.06,0.06
Interest,0.0,0.0,0.0,0.0,3.28,2.81,2.32,3.03,2.84,2.69,2.88,3.19,2.8
Depreciation,0.0,0.0,0.0,0.0,1.9,1.82,1.86,1.92,1.95,1.6,2.16,1.78,1.71
Profit before tax,0.96,1.15,1.53,0.82,1.79,3.6,5.73,3.61,2.59,1.58,-6.84,0.33,2.43
Tax %,25.0,25.22,33.33,25.61,25.7,26.11,26.53,29.09,27.03,13.29,20.61,27.27,25.1
Net Profit,0.72,0.86,1.03,0.61,1.33,2.66,4.21,2.56,1.88,1.37,-5.43,0.23,1.82
EPS in Rs,0.48,0.57,0.69,0.41,0.89,1.77,2.81,1.71,1.25,0.32,-1.29,0.05,0.43
