,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,19.34,25.42,21.3,12.26,61.62
Inventory Days,68.73,52.39,87.66,56.02,73.17
Days Payable,40.95,36.61,53.54,16.79,30.17
Cash Conversion Cycle,47.12,41.2,55.42,51.49,104.62
Working Capital Days,41.07,45.28,78.92,34.63,115.08
ROCE %,,11.48,10.32,20.88,13.28
