,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.98,1.35,-0.51,0.79,-10.48
Cash from Investing Activity,-1.97,-0.18,-0.03,-0.03,0.0
Cash from Financing Activity,2.2,-1.31,0.42,-0.73,10.57
Net Cash Flow,-0.76,-0.15,-0.12,0.04,0.1
