,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1,1,1
Reserves,87,231,271,409,364,490,640,712,798
Borrowings,0,0,0,0,0,0,0,0,0
Other Liabilities,2,5,8,1,5,6,9,10,16
Total Liabilities,91,237,280,411,370,497,650,722,815
Fixed Assets,1,1,1,6,12,12,11,11,11
CWIP,0,0,0,0,0,0,0,0,0
Investments,70,215,239,397,341,473,629,704,791
Other Assets,20,22,39,8,17,12,9,7,12
Total Assets,91,237,280,411,370,497,650,722,815
