,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-8,1,-8,1,6,-7,2,-2
Cash from Investing Activity,8,1,10,-4,3,-1,0,0
Cash from Financing Activity,-1,-2,1,0,0,0,-1,-1
Net Cash Flow,-1,1,3,-4,9,-8,2,-2
