,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1032,1032,1032,1244,1244,1244,1383,1383,1383,1383,1383,1383,1383
Reserves,35264,32818,31764,36692,30339,27325,1400,-5563,-49539,-55289,-61956,-76274,-79325
Borrowings,38303,41547,41978,39828,46912,49061,47234,48583,45584,45577,45572,47261,47237
Other Liabilities,17666,14785,14477,13520,23031,18431,22044,23126,50564,56145,62538,64393,67286
Total Liabilities,92265,90182,89251,91284,101526,96061,72061,67529,47992,47816,47537,36763,36581
Fixed Assets,71461,70513,68553,65037,69712,70843,20839,9707,3713,3561,3453,3087,2957
CWIP,5026,3864,3190,2688,9840,2890,265,195,193,196,158,69,64
Investments,652,662,723,1395,30,32,32,12033,55,57,50,56,35
Other Assets,15126,15143,16785,22164,21944,22296,50925,45594,44031,44002,43876,33551,33525
Total Assets,92265,90182,89251,91284,101526,96061,72061,67529,47992,47816,47537,36763,36581
