,2016-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,34.0,28.0,23,17,12,11,13
Inventory Days,130.0,107.0,165,159,113,134,121
Days Payable,74.0,113.0,112,90,74,69,60
Cash Conversion Cycle,90.0,22.0,76,86,50,76,75
Working Capital Days,38.0,-7.0,26,32,22,34,45
ROCE %,,,21,12,22,21,9
