,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,704.0,803.0,844.0,984.0,766.0,821.0,949.0,1085.0,764.0,767.0,863.0,1016.0,723.0
Expenses,612.0,702.0,732.0,821.0,703.0,749.0,856.0,962.0,752.0,718.0,826.0,929.0,721.0
Operating Profit,92.0,101.0,112.0,162.0,63.0,73.0,93.0,123.0,12.0,50.0,37.0,87.0,3.0
OPM %,13.0,13.0,13.0,17.0,8.0,9.0,10.0,11.0,2.0,6.0,4.0,9.0,0.0
Other Income,53.0,6.0,3.0,11.0,5.0,13.0,3.0,14.0,8.0,0.0,3.0,27.0,19.0
Interest,7.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,8.0,10.0,17.0
Depreciation,27.0,28.0,29.0,31.0,29.0,29.0,28.0,28.0,26.0,27.0,29.0,30.0,29.0
Profit before tax,111.0,73.0,81.0,139.0,36.0,55.0,66.0,106.0,-11.0,17.0,4.0,74.0,-24.0
Tax %,15.0,28.0,23.0,28.0,27.0,38.0,23.0,18.0,37.0,28.0,-19.0,21.0,36.0
Net Profit,94.0,53.0,63.0,100.0,26.0,34.0,51.0,87.0,-7.0,13.0,5.0,58.0,-16.0
EPS in Rs,125.9,70.11,83.55,132.84,34.85,45.45,67.41,115.43,-9.01,16.63,6.13,76.76,-20.94
