,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-37,65,-25,47,-13,-20,-3,48,56,-3,11,89
Cash from Investing Activity,-17,-58,-50,-3,2,9,3,-13,0,-11,-14,-13
Cash from Financing Activity,149,-19,25,-12,-35,1,7,-45,-17,-20,11,-89
Net Cash Flow,94,-12,-50,32,-46,-9,7,-10,39,-34,8,-13
