,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,86.0,83,96,91,78,53,63,61,60
Inventory Days,47.0,54,75,118,94,63,64,53,62
Days Payable,48.0,59,95,176,106,57,72,46,46
Cash Conversion Cycle,85.0,79,76,32,66,59,56,67,76
Working Capital Days,60.0,43,51,44,70,55,62,63,71
ROCE %,,14,8,10,17,38,40,44,30
