,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,108,167,49,183,60,765,1002,824,650
Cash from Investing Activity,-89,-169,-353,-525,-163,-428,-396,-424,-276
Cash from Financing Activity,-22,4,305,345,96,-338,-599,-386,-359
Net Cash Flow,-3,2,1,4,-6,-1,7,14,15
