,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6,6,0,0,24,17,-2,4,6,-2,16,10
Cash from Investing Activity,-5,0,0,1,-23,-8,-2,2,2,-75,-27,-45
Cash from Financing Activity,-1,-6,0,1,-2,-2,-2,0,-7,72,8,35
Net Cash Flow,1,-1,0,2,-1,6,-6,7,1,-5,-2,1
