,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.07,58.98,64.6,66.14,73.26,84.14,98.92,96.01,95.91,99.92,80.17,91.69,95.67
Expenses,47.44,53.85,58.52,61.61,68.55,80.07,93.3,90.03,90.72,94.89,74.65,86.33,89.54
Operating Profit,3.63,5.13,6.08,4.53,4.71,4.07,5.62,5.98,5.19,5.03,5.52,5.36,6.13
OPM %,7.11,8.7,9.41,6.85,6.43,4.84,5.68,6.23,5.41,5.03,6.89,5.85,6.41
Other Income,0.28,0.47,0.06,0.06,0.09,0.15,0.41,0.23,-0.08,0.07,-1.34,0.21,0.08
Interest,1.59,1.94,1.99,1.87,1.89,1.89,1.95,2.07,2.38,2.3,2.16,2.07,2.39
Depreciation,1.28,1.61,1.15,1.32,0.57,0.72,0.78,1.07,0.7,0.67,0.61,0.73,0.69
Profit before tax,1.04,2.05,3.0,1.4,2.34,1.61,3.3,3.07,2.03,2.13,1.41,2.77,3.13
Tax %,-9.62,18.05,19.67,27.14,34.19,36.02,21.82,25.41,24.14,22.07,65.96,26.71,25.56
Net Profit,1.14,1.68,2.41,1.02,1.54,1.03,2.58,2.29,1.54,1.66,0.48,2.03,2.33
EPS in Rs,0.14,0.21,0.3,0.13,0.19,0.13,0.32,0.29,0.19,0.21,0.06,0.25,0.29
