,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,523.0,740.0,583.0,410.0,477.0,774.0,529.0,573.0,440.0,724.0,499.0,473.0,442.0
Expenses,491.0,693.0,550.0,378.0,424.0,706.0,499.0,533.0,404.0,675.0,463.0,440.0,411.0
Operating Profit,32.0,47.0,33.0,31.0,53.0,67.0,30.0,40.0,36.0,49.0,36.0,34.0,30.0
OPM %,6.0,6.0,6.0,8.0,11.0,9.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0
Other Income,9.0,2.0,1.0,10.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0
Interest,6.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,10.0,11.0,12.0,11.0,12.0
Depreciation,7.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0
Profit before tax,27.0,34.0,19.0,28.0,37.0,51.0,21.0,26.0,19.0,31.0,18.0,18.0,12.0
Tax %,29.0,25.0,20.0,15.0,24.0,35.0,-2.0,6.0,18.0,11.0,-7.0,20.0,14.0
Net Profit,19.0,25.0,16.0,24.0,28.0,33.0,21.0,24.0,16.0,28.0,20.0,14.0,10.0
EPS in Rs,2.07,2.68,1.61,2.48,2.96,3.53,2.24,2.57,1.64,2.86,2.15,1.51,1.1
