,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.02,52.02,52.0,51.5,51.32,51.32,51.32,51.32
FIIs,6.85,5.61,6.58,7.59,7.0,6.74,7.96,7.88
DIIs,19.86,26.57,25.53,25.52,15.71,13.05,15.81,17.18
Public,16.27,15.8,15.89,15.4,25.97,28.89,24.9,23.6
No. of Shareholders,178806.0,190980.0,188301.0,193915.0,269565.0,292191.0,258326.0,275990.0
