,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,168,168,168,168,168,337,316,316,316,281,281,281,281
Reserves,1730,2127,2353,2463,2653,2508,2025,2029,2090,1470,1489,1680,1881
Borrowings,0,0,0,0,0,0,0,0,5,4,4,19,23
Other Liabilities,1905,1612,1295,1356,1342,1551,2173,2416,2685,2687,2404,2408,2333
Total Liabilities,3804,3907,3817,3988,4164,4396,4514,4761,5096,4441,4177,4388,4518
Fixed Assets,56,54,121,272,242,272,257,248,274,263,263,277,289
CWIP,52,136,132,19,24,56,52,52,3,1,7,26,25
Investments,629,647,732,138,75,533,242,315,461,1324,1088,1179,1228
Other Assets,3067,3071,2832,3559,3822,3535,3963,4146,4359,2853,2821,2906,2976
Total Assets,3804,3907,3817,3988,4164,4396,4514,4761,5096,4441,4177,4388,4518
