,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.42,54.46,54.55,53.38,53.67,53.7,53.7,53.71,53.71
FIIs,0.26,3.21,1.3,1.45,1.75,2.18,3.99,4.45,4.52
DIIs,0.09,1.01,1.9,1.04,0.25,0.45,0.16,0.34,0.9
Public,45.23,41.32,42.25,44.13,44.33,43.67,42.15,41.5,40.88
No. of Shareholders,6665.0,8336.0,13137.0,15377.0,16366.0,33127.0,121044.0,136644.0,144990.0
