,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,282.0,392.0,414.0,451.0,526.0,565.0,780.0,670.0,628.0,586.0,471.0,464.0,381.0
Expenses,209.0,275.0,285.0,309.0,394.0,410.0,584.0,455.0,455.0,458.0,378.0,366.0,327.0
Operating Profit,74.0,117.0,129.0,142.0,131.0,155.0,196.0,215.0,173.0,128.0,93.0,98.0,54.0
OPM %,26.0,30.0,31.0,31.0,25.0,27.0,25.0,32.0,27.0,22.0,20.0,21.0,14.0
Other Income,1.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,7.0
Interest,5.0,5.0,4.0,3.0,4.0,4.0,7.0,3.0,2.0,3.0,3.0,2.0,2.0
Depreciation,9.0,9.0,8.0,10.0,11.0,10.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0
Profit before tax,60.0,104.0,120.0,131.0,119.0,145.0,183.0,205.0,162.0,115.0,85.0,90.0,48.0
Tax %,26.0,24.0,26.0,26.0,26.0,30.0,29.0,28.0,27.0,27.0,35.0,25.0,24.0
Net Profit,44.0,79.0,89.0,97.0,88.0,102.0,131.0,148.0,119.0,84.0,55.0,68.0,36.0
EPS in Rs,14.12,23.14,26.08,27.89,24.61,27.64,33.55,37.95,28.57,19.31,14.63,16.27,10.71
