,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.28,7.95,7.82,8.04,9.18,9.24,8.18,9.75,11.9,12.12,10.04,10.42,12.28
Expenses,6.57,7.39,7.81,7.73,8.64,8.75,8.19,9.15,10.92,11.43,9.24,9.72,11.14
Operating Profit,0.71,0.56,0.01,0.31,0.54,0.49,-0.01,0.6,0.98,0.69,0.8,0.7,1.14
OPM %,9.75,7.04,0.13,3.86,5.88,5.3,-0.12,6.15,8.24,5.69,7.97,6.72,9.28
Other Income,0.07,0.07,1.98,0.08,0.11,0.11,0.11,0.07,0.07,0.23,0.03,0.07,0.08
Interest,0.07,0.08,0.14,0.12,0.12,0.12,0.16,0.12,0.12,0.18,0.17,0.15,0.17
Depreciation,0.17,0.18,0.24,0.25,0.28,0.28,0.22,0.32,0.31,0.32,0.31,0.32,0.34
Profit before tax,0.54,0.37,1.61,0.02,0.25,0.2,-0.28,0.23,0.62,0.42,0.35,0.3,0.71
Tax %,27.78,18.92,-18.63,0.0,40.0,10.0,28.57,52.17,41.94,19.05,8.57,33.33,19.72
Net Profit,0.38,0.31,1.91,0.02,0.15,0.18,-0.2,0.11,0.36,0.34,0.32,0.2,0.57
EPS in Rs,0.14,0.11,0.68,0.01,0.05,0.06,-0.07,0.04,0.13,0.12,0.11,0.07,0.2
