,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.32,-0.23,-0.49,-5.79
Cash from Investing Activity,-0.01,0.19,0.48,-3.56
Cash from Financing Activity,0.36,-0.65,0.3,12.95
Net Cash Flow,0.02,-0.6900000000000001,0.3,3.6
