,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3199,3651,3952,3990,1912,2866,3469,3159,2315,7481,9121,7905
Cash from Investing Activity,-2014,-5794,-2340,-937,1548,-237,-1855,1600,-1012,1798,-2174,-1730
Cash from Financing Activity,-1151,2223,-1500,-3188,-1453,-2671,-3555,-4795,-1185,-9377,-5982,-7133
Net Cash Flow,34,80,112,-136,2007,-42,-1940,-36,118,-98,966,-958
