,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,581,1889,1889,1894,1897,1850,1850,1850,1850,2695,2695,2695,2695
Reserves,13943,15304,16149,15126,16345,13650,15115,12682,11693,13182,19456,18415,21004
Borrowings,3159,3523,3342,2582,0,278,0,6,4627,21576,19726,19185,20704
Other Liabilities,5783,6977,7255,7552,2461,5163,2661,2577,1584,7491,6091,6278,7753
Total Liabilities,23467,27693,28636,27155,20703,20941,19625,17115,19754,44944,47968,46572,52155
Fixed Assets,16720,16324,15320,14812,6063,5794,5595,5332,6714,31800,31826,32384,34973
CWIP,186,172,153,226,70,58,110,118,54,274,179,355,586
Investments,336,3891,7480,5882,10059,11172,12327,9906,11170,2271,1652,276,0
Other Assets,6225,7306,5682,6234,4511,3916,1593,1759,1815,10598,14311,13559,16596
Total Assets,23467,27693,28636,27155,20703,20941,19625,17115,19754,44944,47968,46572,52155
