,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,42.68,47.34,47.34,47.34,47.34,48.28,48.28,48.28,48.28,48.28,48.28,48.28
Public,57.32,52.66,52.66,52.66,52.66,51.72,51.72,51.72,51.72,51.72,51.72,51.72
No. of Shareholders,1688.0,1682.0,1685.0,1682.0,1700.0,1675.0,1667.0,1665.0,1656.0,1650.0,1640.0,1808.0
