,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-11-01
Promoters,50.41,44.38,44.79,44.91,45.9,46.24,46.27,43.14
FIIs,8.8,17.74,11.3,12.5,15.55,13.51,14.8,23.67
DIIs,14.21,17.51,19.0,13.06,7.94,5.37,4.76,4.32
Public,26.58,20.37,24.76,29.08,30.16,34.69,34.02,28.78
Others,0.0,0.0,0.14,0.45,0.45,0.2,0.15,0.08
No. of Shareholders,8004.0,8699.0,9426.0,8809.0,9591.0,43772.0,60137.0,80737.0
