,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,79.0,114,145,136,176,126,96,103,162,140,89
Inventory Days,261.0,252,169,206,227,153,131,260,252,251,228
Days Payable,101.0,184,150,164,298,154,110,155,248,215,199
Cash Conversion Cycle,239.0,182,164,178,105,125,117,208,166,176,118
Working Capital Days,138.0,119,123,125,114,105,89,120,164,160,102
ROCE %,,5,11,10,7,14,16,5,6,15,19
