,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,90.0,89.32,84.04,81.91,79.2,79.2,79.2,79.2,79.2
FIIs,0.07,0.02,0.5,0.39,0.46,0.4,1.05,0.67,0.95
DIIs,4.79,5.04,8.74,10.23,12.13,9.41,5.71,6.89,9.18
Government,3.56,3.91,3.91,4.31,4.31,4.31,4.31,4.31,4.31
Public,1.59,1.71,2.81,3.17,3.91,6.68,9.74,8.94,6.37
No. of Shareholders,89713.0,84916.0,96351.0,94141.0,99969.0,132369.0,194111.0,182450.0,169600.0
