,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.34,44.34,44.34,44.34,44.34,44.34,55.33,55.33,55.33
Public,55.66,55.66,55.66,55.66,55.66,55.66,44.67,44.67,44.67
No. of Shareholders,640.0,640.0,640.0,623.0,622.0,622.0,485.0,487.0,509.0
