,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.58,7.45,10.81,7.48,11.67,10.39,8.83,9.58,14.7,12.74,18.78,7.99,9.13
Expenses,7.19,6.47,9.08,6.57,10.01,7.3,8.43,8.05,14.29,9.71,16.29,7.97,6.61
Operating Profit,0.39,0.98,1.73,0.91,1.66,3.09,0.4,1.53,0.41,3.03,2.49,0.02,2.52
OPM %,5.15,13.15,16.0,12.17,14.22,29.74,4.53,15.97,2.79,23.78,13.26,0.25,27.6
Other Income,0.03,0.04,0.9,0.1,0.13,0.09,0.05,0.07,0.04,0.03,0.47,0.13,0.08
Interest,0.05,0.08,0.08,0.06,0.01,0.0,0.02,0.07,0.1,0.13,0.03,0.04,0.05
Depreciation,0.32,0.37,0.13,0.28,0.28,0.28,0.15,0.23,0.23,0.23,0.89,0.59,1.23
Profit before tax,0.05,0.57,2.42,0.67,1.5,2.9,0.28,1.3,0.12,2.7,2.04,-0.48,1.32
Tax %,0.0,0.0,-13.64,0.0,0.0,0.0,414.29,0.0,0.0,0.0,77.94,25.0,25.76
Net Profit,0.06,0.57,2.76,0.67,1.5,2.9,-0.88,1.3,0.13,2.7,0.44,-0.35,0.98
EPS in Rs,0.2,1.9,9.18,2.23,4.99,9.65,-2.93,4.33,0.43,8.99,1.46,-1.16,3.26
