,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,78.56,71.06,33.05,126.11
Inventory Days,559.4,906.61,612.34,270.31
Days Payable,194.4,382.66,166.61,42.08
Cash Conversion Cycle,443.56,595.01,478.78,354.34
Working Capital Days,210.3,293.94,81.65,193.26
ROCE %,,26.01,32.2,13.91
