,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,59,35,52,58,46,44,53,49,55,48,48,53
Inventory Days,135,112,97,134,118,155,202,238,244,177,206,179
Days Payable,114,31,21,17,18,13,12,25,36,18,25,27
Cash Conversion Cycle,80,116,128,175,145,186,243,262,263,207,230,205
Working Capital Days,85,76,86,144,115,137,158,157,149,107,138,127
ROCE %,15,16,14,14,12,13,13,13,18,61,35,28
