,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.0,48.0,49.49,54.35,55.88,55.88,55.87,55.87
Public,52.0,52.0,50.51,45.65,44.12,44.12,44.12,44.13
No. of Shareholders,8698.0,8680.0,8226.0,8498.0,13086.0,20097.0,18752.0,17455.0
