,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,237.0,295.0,235.0,214.0,363.0,298.0,261.0,275.0,406.0,325.0,278.0,298.0,380.0
Expenses,202.0,252.0,210.0,194.0,322.0,279.0,246.0,253.0,360.0,299.0,272.0,274.0,340.0
Operating Profit,35.0,43.0,25.0,20.0,41.0,19.0,16.0,22.0,46.0,25.0,6.0,24.0,40.0
OPM %,15.0,15.0,11.0,9.0,11.0,6.0,6.0,8.0,11.0,8.0,2.0,8.0,11.0
Other Income,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-3.0,2.0,2.0,0.0
Interest,5.0,6.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,6.0,4.0,6.0
Depreciation,3.0,4.0,4.0,4.0,5.0,6.0,5.0,7.0,7.0,8.0,9.0,10.0,12.0
Profit before tax,27.0,33.0,19.0,14.0,32.0,10.0,7.0,11.0,34.0,10.0,-8.0,11.0,22.0
Tax %,0.0,0.0,0.0,0.0,29.0,-11.0,-25.0,24.0,25.0,23.0,25.0,26.0,26.0
Net Profit,27.0,33.0,19.0,14.0,23.0,11.0,9.0,8.0,26.0,8.0,-6.0,8.0,17.0
EPS in Rs,10.88,13.54,5.89,4.15,7.04,3.39,2.63,2.46,7.88,2.37,-1.82,2.48,5.0
