,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,54.36,54.29,54.29,54.01,56.38,56.19,56.19,56.19,55.92,55.92,55.92
FIIs,8.22,7.12,9.09,9.8,8.39,7.96,7.17,5.5,3.16,0.98,0.46
DIIs,9.52,9.22,7.35,7.09,9.34,9.04,9.83,9.67,6.68,1.15,2.39
Public,27.89,29.37,29.27,29.1,25.89,26.81,26.8,28.64,34.24,41.95,41.23
No. of Shareholders,19739.0,19804.0,32946.0,36649.0,47563.0,61860.0,59749.0,62803.0,78882.0,86063.0,79536.0
