,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,20.66,20.66,20.66,20.66,22.88,22.88,22.88,22.88
DIIs,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0
Public,79.34,79.34,79.34,76.92,77.12,77.12,77.12,77.13
No. of Shareholders,2904.0,2742.0,2953.0,2946.0,3446.0,27625.0,43843.0,57786.0
