,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.13,58.0,58.0,58.0,58.0,25.63,25.63,25.63
Public,46.87,42.0,42.0,42.0,42.0,74.37,74.37,74.36
No. of Shareholders,1501.0,1436.0,1438.0,1454.0,1443.0,8296.0,5968.0,5594.0
