,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.44,5.72,6.02,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.04
Reserves,0.95,0.26,0.21,-1.28,-2.4,-2.83,-3.51,-3.38,-4.25,-4.46,-3.68,-3.07,-3.03
Borrowings,3.22,5.17,4.43,4.98,4.38,3.74,3.27,3.6,3.47,3.52,4.51,3.93,3.87
Other Liabilities,2.61,3.12,3.35,2.47,2.71,2.37,2.32,1.31,1.38,1.41,1.4,1.26,0.92
Total Liabilities,12.22,14.27,14.01,12.49,11.01,9.6,8.4,7.85,6.92,6.79,8.55,8.44,8.08
Fixed Assets,6.11,7.42,7.0,6.29,5.18,4.24,3.44,3.86,3.3,2.78,4.21,3.48,3.2
CWIP,0.0,0.02,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,6.11,6.83,6.48,6.2,5.83,5.36,4.96,3.99,3.62,4.01,4.34,4.96,4.88
Total Assets,12.22,14.27,14.01,12.49,11.01,9.6,8.4,7.85,6.92,6.79,8.55,8.44,8.08
